Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio,O_code,H_code,L_code,C_code,V_code,Code
2021-12-23,65.61299896240234,67.072998046875,65.61299896240234,66.4800033569336,23596000,65.5199966430664,28586750.0,0.0014194493910399,0.0222516743261387,0.0,0.0132139120028344,0.8254173699353722,3,3,1,4,2,33142
2021-12-27,66.4800033569336,67.62999725341797,66.44599914550781,67.4280014038086,19442000,66.4800033569336,29162350.0,0.0,0.0172983429364468,0.000511495332562,0.0142598976986382,0.6666815260087064,3,3,1,4,1,33141
2021-12-28,67.75499725341797,67.7760009765625,66.7030029296875,66.9000015258789,17247000,67.4280014038086,29423500.0,0.004849555715749,0.0003099951884873,0.0155264462604254,-0.0126189323621577,0.5861641205159142,3,1,3,2,1,31321
2021-12-29,66.9800033569336,67.69999694824219,66.91200256347656,67.26100158691406,14797000,66.9000015258789,29350700.0,0.0011958419914794,0.0107493812365427,0.0010152402216921,0.0041952555374331,0.504144705237013,3,2,1,3,1,32131
2021-12-30,67.30999755859375,67.56999969482422,66.38400268554688,66.50800323486328,11473000,67.26100158691406,28961850.0,0.0007284454665215,0.0038627565838809,0.0137571669385486,-0.0119149361583667,0.3961418210507961,3,1,2,2,1,31221
2021-12-31,66.6969985961914,67.13099670410156,66.3270034790039,66.54100036621094,12046000,66.50800323486328,28436500.0,0.0028416935125945,0.0065070110656364,0.0055474028063479,-0.0023389092952284,0.4236105005890317,3,2,2,3,1,32231
2022-01-03,66.63200378417969,67.16999816894531,66.12200164794922,66.33200073242188,22591000,66.54100036621094,27907850.0,0.0013676292431419,0.0080741138523791,0.0076540116950761,-0.0045023867619157,0.8094855031827962,3,2,2,3,2,32232
2022-01-04,66.28800201416016,67.21900177001953,65.7229995727539,67.09200286865234,21103000,66.33200073242188,28022150.0,-0.000663310585779,0.0140447702083477,0.0085234495570639,0.0121289046292335,0.7530828291191075,3,2,2,4,2,32242
2022-01-05,67.12100219726562,67.12100219726562,64.20099639892578,64.30000305175781,34961000,67.09200286865234,27953200.0,0.0004322322687258,0.0,0.0435036084496783,-0.0420285611531398,1.2506975945508922,3,1,4,1,4,31414
2022-01-06,64.01599884033203,64.86499786376953,63.44300079345703,63.702999114990234,28581000,64.30000305175781,28223150.0,-0.0044168615543793,0.0132622944079192,0.0089508569303771,-0.0048893984474486,1.0126793075896914,3,2,2,3,3,32233
2022-01-07,63.584999084472656,63.99100112915039,61.84600067138672,61.915000915527344,27832000,63.702999114990234,28752300.0,-0.0018523465481519,0.0063851859797679,0.0273491930191848,-0.0262640275692497,0.9679921258473236,3,2,3,1,3,32313
2022-01-10,60.88600158691406,62.20399856567383,60.35699844360352,62.11600112915039,29793000,61.915000915527344,28689900.0,-0.0166195479834875,0.0216469622640327,0.0086884198259495,0.0202016803563708,1.0384490709273997,2,3,2,5,3,23253
2022-01-11,61.55400085449219,62.79999923706055,61.457000732421875,62.20500183105469,19037000,62.11600112915039,27325200.0,-0.0090475926402554,0.0202423622391951,0.0015758540586112,0.0105760952582335,0.6966829154040959,2,3,1,4,1,23141
2022-01-12,62.750999450683594,63.0989990234375,61.9739990234375,62.20000076293945,18806000,62.20500183105469,26932150.0,0.0087773909421593,0.0055457215948791,0.0123822797094529,-0.0087807157267219,0.6982732533421951,4,2,2,2,1,42221
2022-01-13,62.74700164794922,62.78799819946289,59.415000915527344,59.71900177001953,30048000,62.20000076293945,26074650.0,0.0087942263392331,0.0006533627175317,0.0531021506193479,-0.0482572839881449,1.1523836369807456,4,1,5,1,4,41514
2022-01-14,59.577999114990234,60.03799819946289,59.20000076293945,59.637001037597656,25661000,59.71900177001953,26122450.0,-0.0023611020085751,0.0077209555759806,0.0063445962883247,0.0009903307174439,0.9823351178775344,3,2,2,3,3,32233
